ID	LAST_SCAN_DATE	NAME	MONSTER_CLASS	POWER_LEVEL	TRAINER	MELEE_ATTACK	DEF_CRUSHING	DEF_SLASHING	DEF_PIERCING	DEF_FIRE	DEF_COLD	DEF_ELEC	DEF_WIND	DEF_HOLY	DEF_DARK	DEF_SOUL	DEF_VOID	DEBUFFS_AFFECTED
88661	2020-10-10T21:45:33.064Z	Bleeding Puppy	DRAGONKIN	1698	moanim	PIERCING	25	25	0	33	0	33	4	53	53			IMPERILED
88811	2020-10-09T22:27:49.409Z	Balotelli	BEAST	1698	moanim	SLASHING	25	0	0	4	33	18	33	53	53			IMPERILED
88813	2020-10-10T14:39:02.002Z	Ethiopia Gigessa Natural	DAIMON	1698	moanim	SLASHING	-25	-25	-25	68	68	68	68	25	68			TURBULENT_AIR
88974	2020-10-10T14:37:01.779Z	Bleeding Kitten	ELEMENTAL	1698	moanim	WIND	-25	0	-25	68	68	43	68	68	68			TURBULENT_AIR
88975	2020-10-11T16:16:27.492Z	Peerless Radiant Dolphin Pants	SPRITE	1698	moanim	PIERCING	-25	0	25	33	33	8	33	68	25			TURBULENT_AIR, IMPERILED
89037	2020-10-09T22:25:29.675Z	Ck Eclair	CELESTIAL	1712	Ckyc	SLASHING	-25	-25	-25	33	33	33	33	68	25			IMPERILED
89092	2020-10-14T23:12:36.392Z	Dimensional Horror	ARTHROPOD	1698	moanim	CRUSHING	-25	25	0	33	4	33	33	53	53			IMPERILED
89110	2020-10-09T21:39:05.032Z	Ninekoala	GIANT	2250	threekoala	CRUSHING	25	0	-25	40	40	15	15	62	62			IMPERILED
89199	2020-10-17T01:01:44.363Z	Great Actor Shimiken	ARTHROPOD	1620	moanim	CRUSHING	-25	25	0	33	4	33	33	53	33			IMPERILED
89200	2020-10-13T06:41:23.622Z	Megalian	GIANT	1590	moanim	CRUSHING	25	0	-25	67	67	38	38	52	52			
89317	2020-10-10T17:17:08.188Z	Shadowcat023	REPTILIAN	1750	morineko	PIERCING	25	25	0	34	0	34	18	55	55			IMPERILED
89318	2020-10-09T21:35:47.690Z	Shadowcat024	SPRITE	1750	morineko	PIERCING	-25	0	25	34	33	34	34	69	27			IMPERILED
89561	2020-10-11T02:23:52.748Z	Cardcaptor Sakura	CELESTIAL	1698	Basara Nekki	SLASHING	-25	-25	-25	68	68	68	68	68	25			
89651	2020-10-14T23:48:50.702Z	In Memory Of Dark Mages Mk4v1	GIANT	1604	gc00018	CRUSHING	25	0	-25	31	31	1	1	52	51			IMPERILED
89662	2020-10-10T10:58:31.781Z	Shadowcat025	UNDEAD	1750	morineko	CRUSHING	25	0	25	0	34	9	34	25	69			TURBULENT_AIR, IMPERILED
89663	2020-10-10T21:40:10.404Z	Shadowcat026	ARTHROPOD	1750	morineko	PIERCING	-25	25	0	34	6	8	34	55	55			TURBULENT_AIR, IMPERILED
89664	2020-10-10T11:05:37.840Z	Shadowcat027	AVION	1750	morineko	PIERCING	0	0	25	6	20	9	0	55	53			TURBULENT_AIR, IMPERILED
89665	2020-10-09T22:15:32.351Z	Shadowcat028	BEAST	1750	morineko	PIERCING	25	0	0	39	69	55	69	55	55			
89872	2020-10-09T21:51:58.479Z	Nerfthis	SPRITE	2250	NerfThis	PIERCING	-25	0	25	40	40	40	40	75	37			IMPERILED
89890	2020-10-10T21:49:59.202Z	Shadowcat029	CELESTIAL	1750	morineko	CRUSHING	-25	-25	-25	34	34	34	33	69	27			IMPERILED
89891	2020-10-10T13:37:52.177Z	Shadowcat030	DAIMON	1750	morineko	PIERCING	-25	-25	-25	34	33	34	34	27	69			IMPERILED
89995	2020-10-11T02:21:24.610Z	Shadowcat031	DRAGONKIN	1750	morineko	PIERCING	25	25	0	34	0	34	6	53	55			IMPERILED
89996	2020-10-11T02:29:58.362Z	Shadowcat032	ELEMENTAL	1750	morineko	ELEC	-25	0	-25	34	34	33	34	69	69			TURBULENT_AIR, IMPERILED
90090	2020-10-09T22:22:50.683Z	Shadowcat033	GIANT	1750	morineko	CRUSHING	25	0	-25	34	34	6	6	55	53			IMPERILED
90091	2020-10-12T00:37:39.587Z	Shadowcat034	HUMANOID	1750	morineko	PIERCING	0	0	0	18	20	20	20	55	41			IMPERILED
90147	2020-10-11T16:09:57.216Z	One Koala	ARTHROPOD	1753	threekoala	PIERCING	-25	25	0	32	3	32	32	51	51			IMPERILED
90208	2020-10-09T21:38:01.733Z	Integra Hellsing	HUMANOID	2250	Honeycat	CRUSHING	0	0	0	27	27	27	27	62	50			IMPERILED
90314	2020-10-10T13:40:15.579Z	Evangeline Ak Mcdowell	UNDEAD	1839	Nekobenki	CRUSHING	25	0	25	28	70	70	70	28	70			
90357	2020-10-09T21:47:49.419Z	Nana Morse	DRAGONKIN	2250	foobarwtf	CRUSHING	25	25	0	40	2	15	15	62	62			TURBULENT_AIR, IMPERILED
90378	2020-10-12T15:35:35.383Z	Flame Vortex	DRAGONKIN	1603	MidNightPass	PIERCING	25	25	0	67	23	67	38	52	52			
90379	2020-10-13T12:49:14.913Z	Influx	DRAGONKIN	1603	MidNightPass	CRUSHING	25	25	0	67	23	67	38	52	52			
90380	2020-10-10T22:28:42.139Z	Aroundight	DRAGONKIN	1603	MidNightPass	CRUSHING	25	25	0	32	0	32	3	52	52			IMPERILED
90381	2020-10-10T21:47:43.805Z	Luna Tuna	GIANT	1603	MidNightPass	CRUSHING	25	0	-25	32	32	3	3	52	52			IMPERILED
90382	2020-10-14T00:06:29.282Z	Predator	GIANT	1603	MidNightPass	CRUSHING	25	0	-25	32	32	3	3	52	52			IMPERILED
90384	2020-10-11T02:19:28.823Z	Huracan	ARTHROPOD	1620	MidNightPass	PIERCING	-25	25	0	68	39	68	68	53	53			
90438	2020-10-10T22:20:06.914Z	Shadowcat035	MECHANOID	1750	morineko	PIERCING	0	25	25	34	34	0	33	69	55			IMPERILED
90439	2020-10-10T11:56:56.805Z	Shadowcat036	REPTILIAN	1750	morineko	PIERCING	25	25	0	34	0	9	20	55	55			TURBULENT_AIR, IMPERILED
90450	2020-10-09T22:03:55.338Z	Hana Song	UNDEAD	2250	NerfThis	CRUSHING	25	0	25	2	40	15	40	37	75			TURBULENT_AIR, IMPERILED
90563	2020-10-11T03:27:43.475Z	Shadowcat037	SPRITE	1750	morineko	PIERCING	-25	0	25	34	34	34	34	68	27			IMPERILED
90564	2020-10-11T03:17:13.324Z	Shadowcat038	UNDEAD	1750	morineko	CRUSHING	25	0	25	27	69	68	69	27	69			
90652	2020-10-09T21:35:54.260Z	Catgirl	MECHANOID	2250	NerfThis	SLASHING	0	25	25	40	40	2	40	75	62			IMPERILED
90849	2020-10-12T16:42:06.307Z	In Memory Of Dark Mages Anonym	ARTHROPOD	1604	gc00018	PIERCING	-25	25	0	31	1	31	31	51	52			IMPERILED
90901	2020-10-10T12:08:34.325Z	Lisa	CELESTIAL	1530	Chizuru Ichinose	SLASHING	-25	-25	-25	65	65	40	65	65	20			TURBULENT_AIR
91221	2020-10-10T11:34:47.383Z	Shadowcat039	ARTHROPOD	1750	morineko	PIERCING	-25	25	0	34	6	9	34	55	53			TURBULENT_AIR, IMPERILED
91222	2020-10-11T03:27:01.412Z	Shadowcat040	AVION	1750	morineko	PIERCING	0	0	25	4	20	34	0	55	55			IMPERILED
91337	2020-10-10T17:56:54.494Z	Shadowcat041	BEAST	1750	morineko	PIERCING	25	0	0	6	34	0	33	55	55			TURBULENT_AIR, IMPERILED
91338	2020-10-10T11:05:05.021Z	Shadowcat042	CELESTIAL	1750	morineko	CRUSHING	-25	-25	-25	69	68	69	69	69	27			
91339	2020-10-10T11:12:17.761Z	Shadowcat043	DAIMON	1750	morineko	PIERCING	-25	-25	-25	34	34	34	34	25	69			IMPERILED
91341	2020-10-10T11:36:24.275Z	Shadowcat044	DRAGONKIN	1750	morineko	PIERCING	25	25	0	34	0	33	6	55	55			TURBULENT_AIR, IMPERILED
91477	2020-10-09T21:37:08.327Z	Shadowcat045	ELEMENTAL	1750	morineko	ELEC	-25	0	-25	34	34	34	34	69	68			IMPERILED
91479	2020-10-14T13:20:00.049Z	Shadowcat046	GIANT	1750	morineko	CRUSHING	25	0	-25	33	34	6	6	55	55			IMPERILED
91553	2020-10-14T19:06:56.913Z	Yukari	CELESTIAL	1530	Chizuru Ichinose	CRUSHING	-25	-25	-25	30	30	30	30	65	20			IMPERILED
91557	2020-10-10T14:00:45.421Z	Shadowcat047	HUMANOID	1750	morineko	PIERCING	0	0	0	20	20	0	18	55	41			TURBULENT_AIR, IMPERILED
91558	2020-10-10T22:21:24.106Z	Shadowcat048	MECHANOID	1750	morineko	PIERCING	0	25	25	34	33	0	34	69	55			IMPERILED
91637	2020-10-10T12:03:48.685Z	Shadowcat049	REPTILIAN	1750	morineko	PIERCING	25	25	0	34	0	9	20	53	55			TURBULENT_AIR, IMPERILED
91638	2020-10-10T11:00:18.010Z	Shadowcat050	SPRITE	1750	morineko	PIERCING	-25	0	25	34	34	8	34	69	27			TURBULENT_AIR, IMPERILED
91746	2020-10-16T08:34:58.322Z	Futaba Miyamizu	CELESTIAL	1530	Chizuru Ichinose	CRUSHING	-25	-25	-25	65	65	65	65	65	20			
91841	2020-10-10T12:12:27.196Z	Shadowcat051	UNDEAD	1750	morineko	CRUSHING	25	0	25	27	69	69	69	27	68			
91842	2020-10-10T11:25:49.792Z	Shadowcat052	ARTHROPOD	1750	morineko	PIERCING	-25	25	0	33	6	34	34	55	55			IMPERILED
91913	2020-10-09T21:35:37.968Z	Shadowcat053	AVION	1750	morineko	PIERCING	0	0	25	6	20	34	0	55	55			IMPERILED
91914	2020-10-10T10:52:09.200Z	Shadowcat054	BEAST	1750	morineko	PIERCING	25	0	0	6	34	20	34	53	55			IMPERILED
92024	2020-10-10T10:59:54.220Z	Shadowcat055	CELESTIAL	1750	morineko	CRUSHING	-25	-25	-25	34	33	9	34	69	27			TURBULENT_AIR, IMPERILED
92025	2020-10-10T10:28:31.282Z	Shadowcat056	DAIMON	1750	morineko	PIERCING	-25	-25	-25	34	34	8	34	27	69			TURBULENT_AIR, IMPERILED
92031	2020-10-09T21:35:07.933Z	Hath Baron	DRAGONKIN	2250	NerfThis	PIERCING	25	25	0	40	2	40	15	62	62			IMPERILED
92032	2020-10-09T21:39:31.509Z	Hentaiverse	GIANT	2220	NerfThis	CRUSHING	25	0	-25	74	74	48	48	61	61			
92165	2020-10-11T00:40:57.107Z	Shadowcat057	DRAGONKIN	1750	morineko	CRUSHING	25	25	0	69	27	69	41	55	53			
92166	2020-10-10T16:38:56.694Z	Shadowcat058	ELEMENTAL	1750	morineko	ELEC	-25	0	-25	34	34	34	33	69	69			IMPERILED
92360	2020-10-13T13:02:35.324Z	Chizuru Mizuhara	ELEMENTAL	1530	Chizuru Ichinose	FIRE	-25	0	-25	30	30	5	30	65	65			TURBULENT_AIR, IMPERILED
92568	2020-10-11T16:16:09.184Z	Shadowcat059	GIANT	1750	morineko	CRUSHING	25	0	-25	33	34	6	6	55	55			IMPERILED
92569	2020-10-10T14:39:01.595Z	Shadowcat060	HUMANOID	1750	morineko	CRUSHING	0	0	0	55	55	55	55	53	41			
92701	2020-10-12T19:39:10.955Z	Hajimete No Koi Ga Owaru Toki	ELEMENTAL	1530	Chizuru Ichinose	WIND	-25	0	-25	30	30	30	30	65	65			IMPERILED
92806	2020-10-16T01:11:46.042Z	Kimi Ni Uso	ELEMENTAL	1530	Chizuru Ichinose	WIND	-25	0	-25	30	30	30	30	65	65			TURBULENT_AIR, IMPERILED
92817	2020-10-09T22:20:26.545Z	Shadowcat061	MECHANOID	1750	morineko	PIERCING	0	25	25	34	33	0	34	69	55			IMPERILED
92818	2020-10-10T18:00:29.822Z	Shadowcat062	REPTILIAN	1750	morineko	PIERCING	25	25	0	34	0	8	20	55	55			IMPERILED
92906	2020-10-13T06:30:30.817Z	Uta Ni Katachi Wa Nai Keredo	ELEMENTAL	1530	Chizuru Ichinose	COLD	-25	0	-25	65	65	40	65	65	65			TURBULENT_AIR
93047	2020-10-09T22:24:18.233Z	Shadowcat063	SPRITE	1750	morineko	SLASHING	-25	0	25	34	34	34	34	69	25			IMPERILED
93048	2020-10-10T11:27:52.533Z	Shadowcat064	UNDEAD	1750	morineko	SLASHING	25	0	25	27	69	44	68	27	69			TURBULENT_AIR
93681	2020-10-10T11:05:54.416Z	Shadowcat065	ARTHROPOD	1750	morineko	CRUSHING	-25	25	0	33	6	34	34	55	55			IMPERILED
93682	2020-10-10T13:38:11.390Z	Shadowcat066	AVION	1750	morineko	PIERCING	0	0	25	6	20	9	0	53	55			TURBULENT_AIR, IMPERILED
93865	2020-10-11T03:30:32.095Z	Shadowcat067	BEAST	1750	morineko	SLASHING	25	0	0	6	33	20	34	55	55			IMPERILED
93866	2020-10-10T10:52:35.433Z	Shadowcat068	CELESTIAL	1750	morineko	CRUSHING	-25	-25	-25	34	34	33	34	69	27			IMPERILED
94164	2020-10-10T11:23:57.322Z	Shadowcat069	DAIMON	1750	morineko	SLASHING	-25	-25	-25	34	34	34	34	27	68			IMPERILED
94165	2020-10-10T10:57:25.223Z	Shadowcat070	DRAGONKIN	1750	morineko	PIERCING	25	25	0	34	0	9	4	55	55			TURBULENT_AIR, IMPERILED
94425	2020-10-09T22:20:41.318Z	Shadowcat071	ELEMENTAL	1750	morineko	ELEC	-25	0	-25	33	34	34	34	69	69			IMPERILED
94426	2020-10-12T05:03:14.118Z	Shadowcat072	GIANT	1750	morineko	CRUSHING	25	0	-25	34	34	6	6	53	55			IMPERILED
94693	2020-10-10T11:30:59.620Z	Shadowcat073	HUMANOID	1750	morineko	CRUSHING	0	0	0	55	53	55	55	55	41			
94694	2020-10-09T21:36:25.309Z	Shadowcat074	MECHANOID	1750	morineko	SLASHING	0	25	25	34	34	0	34	69	55			IMPERILED
94770	2020-10-14T18:03:57.895Z	Shameimaru Aya	HUMANOID	1614	J.L.	SLASHING	0	0	0	27	27	27	27	62	50			IMPERILED
94875	2020-10-10T16:38:28.759Z	Shadowcat075	REPTILIAN	1750	morineko	PIERCING	25	25	0	34	0	34	20	55	53			IMPERILED
94876	2020-10-10T11:38:35.925Z	Shadowcat076	SPRITE	1752	morineko	SLASHING	-25	0	25	34	34	35	34	69	28			IMPERILED
95005	2020-10-17T07:59:41.238Z	Natsuko Nikaidou	SPRITE	1455	Chizuru Ichinose	PIERCING	-25	0	25	30	30	30	30	65	0			IMPERILED
95327	2020-10-09T21:55:08.592Z	Darksoul	GIANT	2033	LittleSnowBoy	CRUSHING	25	0	-25	40	40	15	15	62	62			IMPERILED
95589	2020-10-09T21:35:53.853Z	Shadowcat077	UNDEAD	1752	morineko	SLASHING	25	0	25	0	35	34	34	28	69			IMPERILED
95590	2020-10-09T22:25:06.647Z	Shadowcat078	ARTHROPOD	1752	morineko	CRUSHING	-25	25	0	70	41	69	70	55	55			
95905	2020-10-09T21:55:07.805Z	Shadowcat079	AVION	1752	morineko	SLASHING	0	0	25	6	20	35	0	55	56			IMPERILED
95906	2020-10-10T21:47:21.571Z	Shadowcat080	BEAST	1752	morineko	SLASHING	25	0	0	6	35	0	34	56	55			TURBULENT_AIR, IMPERILED
96228	2020-10-09T21:47:18.814Z	Tsunashi Kaoru	HUMANOID	2250	another planet	SLASHING	0	0	0	62	62	62	62	62	50			
96538	2020-10-10T21:39:54.116Z	Shadowcat081	CELESTIAL	1752	morineko	SLASHING	-25	-25	-25	35	34	34	35	69	27			IMPERILED
96539	2020-10-11T02:49:26.305Z	Shadowcat082	DAIMON	1752	morineko	SLASHING	-25	-25	-25	69	69	70	69	27	70			
96769	2020-10-10T13:50:00.824Z	Shadowcat083	DRAGONKIN	1752	morineko	CRUSHING	25	25	0	34	0	34	6	56	55			IMPERILED
96770	2020-10-10T14:44:46.268Z	Shadowcat084	ELEMENTAL	1752	morineko	ELEC	-25	0	-25	35	34	34	35	69	69			IMPERILED
96954	2020-10-10T13:39:02.273Z	Shadowcat085	GIANT	1752	morineko	CRUSHING	25	0	-25	34	34	7	6	55	56			IMPERILED
96955	2020-10-12T16:42:27.726Z	Shadowcat086	HUMANOID	1752	morineko	SLASHING	0	0	0	20	21	20	20	56	41			TURBULENT_AIR, IMPERILED
97183	2020-10-09T22:24:40.262Z	Shadowcat087	MECHANOID	1752	morineko	PIERCING	0	25	25	35	34	0	35	69	55			TURBULENT_AIR, IMPERILED
97184	2020-10-10T10:52:17.764Z	Shadowcat088	REPTILIAN	1752	morineko	PIERCING	25	25	0	34	0	10	20	55	56			TURBULENT_AIR, IMPERILED
97334	2020-10-10T21:59:45.636Z	Shadowcat089	SPRITE	1752	morineko	SLASHING	-25	0	25	34	35	9	34	70	27			IMPERILED
97335	2020-10-11T02:52:47.754Z	Shadowcat090	UNDEAD	1752	morineko	CRUSHING	25	0	25	0	34	34	35	27	69			TURBULENT_AIR, IMPERILED
97476	2020-10-11T02:55:30.019Z	Shadowcat091	ARTHROPOD	1752	morineko	CRUSHING	-25	25	0	69	41	70	69	55	56			
97477	2020-10-10T14:41:45.240Z	Shadowcat092	AVION	1752	morineko	SLASHING	0	0	25	41	56	44	27	56	55			TURBULENT_AIR
97591	2020-10-09T21:43:18.025Z	Shadowcat093	BEAST	1752	morineko	SLASHING	25	0	0	7	34	20	35	55	55			IMPERILED
97592	2020-10-10T10:54:37.255Z	Shadowcat094	CELESTIAL	1752	morineko	SLASHING	-25	-25	-25	34	34	35	34	69	28			IMPERILED
97715	2020-10-11T03:48:22.500Z	Shadowcat095	DAIMON	1752	morineko	SLASHING	-25	-25	-25	34	35	34	34	28	69			IMPERILED
97716	2020-10-09T21:46:54.996Z	Shadowcat096	DRAGONKIN	1752	morineko	CRUSHING	25	25	0	35	0	9	7	55	55			TURBULENT_AIR, IMPERILED
97730	2020-10-11T16:50:37.877Z	Xiaozhan Love You	GIANT	1728	這是蘆葦	CRUSHING	25	0	-25	69	69	41	41	55	55			
97803	2020-10-10T10:55:56.797Z	Shadowcat097	ELEMENTAL	1752	morineko	ELEC	-25	0	-25	34	34	35	34	69	70			IMPERILED
97804	2020-10-09T22:27:05.213Z	Shadowcat098	GIANT	1752	morineko	CRUSHING	25	0	-25	34	35	6	6	56	55			IMPERILED
97978	2020-10-10T17:15:50.757Z	Shadowcat099	HUMANOID	1752	morineko	PIERCING	0	0	0	56	55	55	56	55	41			
97979	2020-10-09T22:15:07.314Z	Shadowcat100	MECHANOID	1752	morineko	PIERCING	0	25	25	34	34	0	34	69	56			TURBULENT_AIR, IMPERILED
98170	2020-10-09T22:23:49.678Z	Shadowcat101	REPTILIAN	1752	morineko	SLASHING	25	25	0	34	0	34	20	56	55			IMPERILED
98172	2020-10-10T21:57:50.463Z	Shadowcat102	SPRITE	1752	morineko	SLASHING	-25	0	25	35	34	34	35	69	27			IMPERILED
98364	2020-10-13T18:34:39.353Z	Shadowcat103	UNDEAD	1752	morineko	CRUSHING	25	0	25	27	69	70	69	27	70			
98365	2020-10-10T14:04:53.009Z	Shadowcat104	ARTHROPOD	1752	morineko	PIERCING	-25	25	0	34	7	9	34	56	55			TURBULENT_AIR, IMPERILED
98462	2020-10-10T17:31:22.449Z	Shadowcat105	AVION	1752	morineko	SLASHING	0	0	25	7	20	34	0	55	55			IMPERILED
98463	2020-10-09T21:45:58.151Z	Shadowcat106	BEAST	1750	morineko	PIERCING	25	0	0	41	69	55	68	55	55			
98576	2020-10-10T11:17:32.819Z	Shadowcat107	CELESTIAL	1750	morineko	SLASHING	-25	-25	-25	33	34	34	34	69	27			IMPERILED
98577	2020-10-09T22:23:05.655Z	Shadowcat108	DAIMON	1750	morineko	SLASHING	-25	-25	-25	34	34	34	34	25	69			IMPERILED
98703	2020-10-09T21:56:53.183Z	Shadowcat109	DRAGONKIN	1750	morineko	PIERCING	25	25	0	34	0	9	6	55	55			TURBULENT_AIR, IMPERILED
98704	2020-10-09T21:38:47.786Z	Shadowcat110	ELEMENTAL	1750	morineko	ELEC	-25	0	-25	34	34	8	34	69	69			TURBULENT_AIR, IMPERILED
98912	2020-10-11T02:33:42.632Z	Shadowcat111	GIANT	1750	morineko	CRUSHING	25	0	-25	34	34	6	4	55	55			TURBULENT_AIR, IMPERILED
98913	2020-10-11T02:53:28.897Z	Shadowcat112	HUMANOID	1750	morineko	SLASHING	0	0	0	18	20	0	20	55	41			TURBULENT_AIR, IMPERILED
98964	2020-10-09T21:51:32.621Z	Shadowcat113	MECHANOID	1750	morineko	PIERCING	0	25	25	34	34	0	34	69	53			IMPERILED
98965	2020-10-10T22:23:27.679Z	Shadowcat114	REPTILIAN	1750	morineko	SLASHING	25	25	0	69	27	44	55	53	55			TURBULENT_AIR
99125	2020-10-10T11:07:36.769Z	Shadowcat115	SPRITE	1750	morineko	SLASHING	-25	0	25	69	68	69	69	69	27			
99126	2020-10-09T21:39:59.606Z	Shadowcat116	UNDEAD	1750	morineko	SLASHING	25	0	25	0	34	33	34	27	69			IMPERILED
99263	2020-10-09T22:21:36.404Z	Shadowcat117	ARTHROPOD	1750	morineko	CRUSHING	-25	25	0	33	6	34	34	55	55			IMPERILED
99264	2020-10-09T21:48:16.057Z	Shadowcat118	AVION	1750	morineko	PIERCING	0	0	25	6	20	34	0	55	55			IMPERILED
99363	2020-10-09T21:42:54.262Z	Shadowcat119	BEAST	1750	morineko	SLASHING	25	0	0	6	34	0	34	55	53			TURBULENT_AIR, IMPERILED
99364	2020-10-10T13:47:19.618Z	Shadowcat120	CELESTIAL	1750	morineko	SLASHING	-25	-25	-25	34	34	34	34	68	27			IMPERILED
99676	2020-10-09T21:57:15.322Z	Shadowcat121	DAIMON	1750	morineko	SLASHING	-25	-25	-25	69	68	69	69	27	69			
99677	2020-10-10T12:09:43.304Z	Shadowcat122	DRAGONKIN	1750	morineko	CRUSHING	25	25	0	69	27	43	41	55	55			TURBULENT_AIR
99886	2020-10-10T10:54:45.004Z	Shadowcat123	ELEMENTAL	1750	morineko	ELEC	-25	0	-25	34	34	9	33	69	69			TURBULENT_AIR, IMPERILED
99887	2020-10-10T12:07:43.177Z	Shadowcat124	GIANT	1750	morineko	CRUSHING	25	0	-25	33	34	0	6	55	55			IMPERILED
100022	2020-10-09T22:27:47.807Z	Shadowcat125	HUMANOID	1750	morineko	SLASHING	0	0	0	20	20	20	20	55	39			IMPERILED
100023	2020-10-09T22:22:09.761Z	Shadowcat126	MECHANOID	1750	morineko	PIERCING	0	25	25	69	68	2	69	69	55			TURBULENT_AIR
100059	2020-10-16T09:54:21.677Z	Sybilla	UNDEAD	1560	kii9999	CRUSHING	25	0	25	0	31	6	31	21	46			TURBULENT_AIR, IMPERILED
100155	2020-10-09T22:20:54.339Z	Shadowcat127	REPTILIAN	1750	morineko	PIERCING	25	25	0	34	0	34	20	53	55			IMPERILED
100156	2020-10-10T11:28:41.621Z	Shadowcat128	SPRITE	1750	morineko	PIERCING	-25	0	25	34	34	33	34	69	27			IMPERILED
100292	2020-10-10T21:45:59.148Z	Shadowcat129	UNDEAD	1750	morineko	SLASHING	25	0	25	0	34	34	33	27	69			IMPERILED
100293	2020-10-10T12:44:45.619Z	Shadowcat130	ARTHROPOD	1750	morineko	CRUSHING	-25	25	0	34	6	34	34	55	53			IMPERILED
100396	2020-10-11T14:30:05.569Z	Shadowcat131	AVION	1750	morineko	SLASHING	0	0	25	41	53	69	27	55	55			
100398	2020-10-09T21:38:56.454Z	Shadowcat132	BEAST	1750	morineko	PIERCING	25	0	0	4	34	0	34	55	55			TURBULENT_AIR, IMPERILED
100615	2020-10-09T22:10:16.550Z	Demonic Willow Staff	DAIMON	2250	sssss2	PIERCING	-25	-25	-25	75	75	75	75	37	75			
100617	2020-10-09T21:55:35.214Z	Hallowed Oak Staff	DRAGONKIN	2250	sssss2	CRUSHING	25	25	0	40	2	40	15	62	62			IMPERILED
100618	2020-10-09T21:39:33.099Z	Arctic Redwood Staff	GIANT	2250	sssss2	CRUSHING	25	0	-25	40	40	15	15	62	62			IMPERILED
100656	2020-10-09T21:40:32.014Z	Shocking Willow Staff	MECHANOID	2250	sssss2	SLASHING	0	25	25	40	40	2	40	75	62			IMPERILED
100673	2020-10-10T21:46:46.197Z	Shadowcat133	CELESTIAL	1750	morineko	SLASHING	-25	-25	-25	69	69	44	69	68	27			TURBULENT_AIR
100674	2020-10-10T13:39:28.644Z	Shadowcat134	DAIMON	1750	morineko	PIERCING	-25	-25	-25	34	34	33	34	27	69			IMPERILED
100788	2020-10-09T21:52:50.089Z	Shadowcat135	DRAGONKIN	1750	morineko	PIERCING	25	25	0	69	27	69	39	55	55			
100789	2020-10-10T22:24:36.318Z	Shadowcat136	ELEMENTAL	1693	morineko	ELEC	-25	0	-25	33	33	8	33	68	67			TURBULENT_AIR, IMPERILED
101017	2020-10-15T21:03:28.910Z	Shadowcat137	GIANT	1750	morineko	CRUSHING	25	0	-25	33	34	0	6	55	55			TURBULENT_AIR, IMPERILED
101018	2020-10-12T19:40:12.572Z	Shadowcat138	HUMANOID	1730	morineko	SLASHING	0	0	0	55	53	53	53	53	39			
101082	2020-10-09T22:09:36.250Z	Tempestuous Willow Staff	GIANT	2250	sssss2	CRUSHING	25	0	-25	40	40	15	15	62	62			IMPERILED
101331	2020-10-09T21:38:18.648Z	Ethereal Katana	GIANT	2250	sssss2	CRUSHING	25	0	-25	40	40	0	15	62	62			TURBULENT_AIR, IMPERILED
101472	2020-10-11T03:15:57.719Z	Shadowcat144	AVION	1560	morineko	PIERCING	0	0	25	36	51	66	21	51	51			
101615	2020-10-09T22:03:16.236Z	Hallowed Rapier	DRAGONKIN	2250	sssss2	PIERCING	25	25	0	75	37	75	50	62	62			
101907	2020-10-09T21:43:17.619Z	Ethereal Wakizashi	MECHANOID	2250	sssss2	SLASHING	0	25	25	40	40	2	40	75	62			IMPERILED
102158	2020-10-09T21:37:45.423Z	Savage Power	MECHANOID	2250	sssss2	SLASHING	0	25	25	40	40	2	40	75	62			IMPERILED
102616	2020-10-09T21:39:41.637Z	Radiant Phase	DRAGONKIN	2250	sssss2	PIERCING	25	25	0	40	2	15	15	62	62			TURBULENT_AIR, IMPERILED
102913	2020-10-09T21:33:49.626Z	King Marien	CELESTIAL	2250	EsotericSatire	CRUSHING	-25	-25	-25	40	40	40	40	75	37			IMPERILED
103024	2020-10-09T21:37:17.721Z	Charged Cotton	ELEMENTAL	2250	sssss2	COLD	-25	0	-25	40	40	40	40	75	75			IMPERILED
103294	2020-10-09T21:43:38.326Z	Savage Shade	CELESTIAL	2250	sssss2	CRUSHING	-25	-25	-25	40	40	15	40	75	37			TURBULENT_AIR, IMPERILED
103655	2020-10-09T22:21:59.914Z	Zircon Force Shield	CELESTIAL	2250	sssss2	CRUSHING	-25	-25	-25	40	40	15	40	75	37			TURBULENT_AIR, IMPERILED
103807	2020-10-09T21:37:45.822Z	Noel The Celestial	CELESTIAL	2250	StonyCat	SLASHING	-25	-25	-25	40	40	15	40	75	37			TURBULENT_AIR, IMPERILED
103995	2020-10-09T21:45:13.359Z	Charged Phase	CELESTIAL	2250	sssss2	CRUSHING	-25	-25	-25	40	40	40	40	75	37			IMPERILED
104270	2020-10-11T15:09:22.609Z	Shadowcat153	REPTILIAN	1560	morineko	SLASHING	25	25	0	31	0	31	16	51	51			IMPERILED
104323	2020-10-09T21:35:27.885Z	Karma Thanks	ARTHROPOD	2220	NerfThis	PIERCING	-25	25	0	39	13	39	39	61	61			IMPERILED
104477	2020-10-09T21:33:52.031Z	Fiery Redwood Staff	ELEMENTAL	2250	sssss2	FIRE	-25	0	-25	40	40	15	40	75	75			TURBULENT_AIR, IMPERILED
104792	2020-10-10T13:50:08.534Z	Pet Wenis	UNDEAD	1560	jackalo	SLASHING	25	0	25	0	31	31	31	21	66			IMPERILED
