ID	LAST_SCAN_DATE	NAME	MONSTER_CLASS	POWER_LEVEL	TRAINER	MELEE_ATTACK	DEF_CRUSHING	DEF_SLASHING	DEF_PIERCING	DEF_FIRE	DEF_COLD	DEF_ELEC	DEF_WIND	DEF_HOLY	DEF_DARK	DEF_SOUL	DEF_VOID	DEBUFFS_AFFECTED
119768	2020-10-11T02:49:26.695Z	Alricha	DAIMON	1698	serorin	SLASHING	-25	-25	-25	68	68	68	68	25	68			
119769	2020-10-10T12:10:42.574Z	Albireo	DAIMON	1698	serorin	SLASHING	-25	-25	-25	33	33	33	33	25	68			IMPERILED
119770	2020-10-10T21:42:58.523Z	Arneb	DAIMON	1698	serorin	SLASHING	-25	-25	-25	33	33	33	33	25	68			IMPERILED
119771	2020-10-09T22:23:16.667Z	Nihal	DAIMON	1698	serorin	PIERCING	-25	-25	-25	33	33	33	33	25	68			IMPERILED
119772	2020-11-09T14:10:55.551Z	Arcturus	DAIMON	1698	serorin	PIERCING	-25	-25	-25	28	28	28	28	25	68			IMPERILED
119773	2020-10-10T11:08:09.442Z	Nekkar	DAIMON	1698	serorin	PIERCING	-25	-25	-25	33	33	33	33	25	68			IMPERILED
119774	2020-10-10T22:30:28.481Z	Seginus	DAIMON	1698	serorin	PIERCING	-25	-25	-25	33	33	33	33	25	68			IMPERILED
119776	2020-10-09T21:41:29.028Z	Azha	ELEMENTAL	1698	serorin	FIRE	-25	0	-25	33	33	33	33	68	68			IMPERILED
119777	2020-10-11T01:00:53.013Z	Acamar	ELEMENTAL	1698	serorin	FIRE	-25	0	-25	68	68	68	68	68	68			
119778	2020-10-13T18:26:26.961Z	Beid	ELEMENTAL	1698	serorin	ELEC	-25	0	-25	68	68	43	68	68	68			TURBULENT_AIR
119779	2020-10-11T14:55:02.517Z	Keid	ELEMENTAL	1698	serorin	ELEC	-25	0	-25	33	33	8	33	68	68			TURBULENT_AIR, IMPERILED
119780	2020-10-11T14:36:25.631Z	Argentenar	ELEMENTAL	1698	serorin	WIND	-25	0	-25	33	33	33	33	68	68			IMPERILED
119781	2020-10-11T16:10:26.688Z	Theemim	ELEMENTAL	1698	serorin	WIND	-25	0	-25	33	33	8	33	68	68			TURBULENT_AIR, IMPERILED
119782	2020-10-10T16:35:36.194Z	Aldebaran	ELEMENTAL	1698	serorin	COLD	-25	0	-25	33	33	33	33	68	68			IMPERILED
119783	2020-10-11T16:04:09.730Z	Elnath	ELEMENTAL	1698	serorin	COLD	-25	0	-25	68	68	68	68	68	68			TURBULENT_AIR
119784	2020-11-09T14:08:57.126Z	Alkes	MECHANOID	1698	serorin	PIERCING	0	25	25	28	28	0	28	68	53			IMPERILED
119785	2020-10-10T16:38:43.995Z	Pleyone	MECHANOID	1698	serorin	PIERCING	0	25	25	33	33	0	33	68	53			IMPERILED
119786	2020-10-11T03:51:52.694Z	Sirius	MECHANOID	1698	serorin	PIERCING	0	25	25	33	33	0	33	68	53			IMPERILED
119787	2020-10-10T17:34:14.198Z	Mirzam	MECHANOID	1698	serorin	PIERCING	0	25	25	33	33	0	33	68	53			TURBULENT_AIR, IMPERILED
119788	2020-10-10T21:40:59.521Z	Muliphein	MECHANOID	1698	serorin	SLASHING	0	25	25	68	68	25	68	68	53			
119789	2020-10-09T22:21:25.791Z	Wezen	MECHANOID	1698	serorin	SLASHING	0	25	25	33	33	0	33	68	53			TURBULENT_AIR, IMPERILED
119790	2020-10-11T14:30:28.906Z	Adhara	MECHANOID	1698	serorin	SLASHING	0	25	25	68	68	25	68	68	53			TURBULENT_AIR
119791	2020-10-09T22:27:48.629Z	Furud	MECHANOID	1698	serorin	SLASHING	0	25	25	33	33	0	33	68	53			IMPERILED
119793	2020-10-10T14:41:44.853Z	Tania Borealis	SPRITE	1698	serorin	PIERCING	-25	0	25	68	68	68	68	68	25			
119794	2020-11-09T05:31:56.369Z	Alula Borealis	SPRITE	1698	serorin	PIERCING	-25	0	25	28	28	28	28	68	25			IMPERILED
119795	2020-10-10T11:48:41.786Z	Pollux	SPRITE	1698	serorin	PIERCING	-25	0	25	33	33	8	33	68	25			TURBULENT_AIR, IMPERILED
119796	2020-10-11T16:00:04.247Z	Muscida	SPRITE	1698	serorin	PIERCING	-25	0	25	68	68	68	68	68	25			
119797	2020-10-09T21:51:32.999Z	Al Thiba	SPRITE	1698	serorin	SLASHING	-25	0	25	33	33	8	33	68	25			TURBULENT_AIR, IMPERILED
119798	2020-10-10T10:58:54.966Z	Marfic	SPRITE	1698	serorin	SLASHING	-25	0	25	68	68	68	68	68	25			
119799	2020-10-10T11:55:50.645Z	Al Kaphrahs	SPRITE	1698	serorin	SLASHING	-25	0	25	68	68	68	68	68	25			
119800	2020-11-09T14:00:20.477Z	Alcor	SPRITE	1698	serorin	SLASHING	-25	0	25	28	28	28	28	68	25			IMPERILED
119801	2020-10-10T21:40:46.748Z	Thuban	AVION	1698	serorin	PIERCING	0	0	25	4	18	8	0	53	53			TURBULENT_AIR, IMPERILED
119802	2020-11-09T05:12:14.762Z	Algol	AVION	1698	serorin	PIERCING	0	0	25	0	13	3	0	53	53			TURBULENT_AIR, IMPERILED
119803	2020-10-10T17:15:07.469Z	Canopus	AVION	1698	serorin	PIERCING	0	0	25	39	53	68	25	53	53			
119804	2020-10-10T14:10:07.987Z	Vindemiatrix	AVION	1698	serorin	PIERCING	0	0	25	39	53	68	25	53	53			
119805	2020-10-13T18:31:01.931Z	Heze	AVION	1698	serorin	SLASHING	0	0	25	4	18	8	0	53	53			TURBULENT_AIR, IMPERILED
119806	2020-10-10T14:27:46.713Z	Zaniah	AVION	1698	serorin	SLASHING	0	0	25	4	18	8	0	53	53			TURBULENT_AIR, IMPERILED
119807	2020-10-10T10:53:46.425Z	Syrma	AVION	1698	serorin	SLASHING	0	0	25	4	18	33	0	53	53			IMPERILED
119808	2020-11-09T13:21:13.479Z	Hamal	AVION	1698	serorin	SLASHING	0	0	25	0	13	28	0	53	53			IMPERILED
119810	2020-10-11T14:53:32.294Z	Betelgeuse	BEAST	1698	serorin	SLASHING	25	0	0	4	33	18	33	53	53			IMPERILED
119812	2020-11-08T22:03:30.610Z	Meissa Heka	BEAST	1698	serorin	SLASHING	25	0	0	0	28	13	28	53	53			IMPERILED
119814	2020-10-14T17:23:04.327Z	Schedar	BEAST	1698	serorin	SLASHING	25	0	0	39	68	28	68	53	53			TURBULENT_AIR
119815	2020-11-09T05:16:18.641Z	Caph	BEAST	1698	serorin	SLASHING	25	0	0	0	28	13	28	53	53			IMPERILED
119816	2020-10-10T11:23:56.927Z	Sheratan	BEAST	1698	serorin	PIERCING	25	0	0	4	33	18	33	53	53			IMPERILED
119817	2020-10-13T06:20:49.732Z	Ruchbah	BEAST	1698	serorin	PIERCING	25	0	0	4	33	18	33	53	53			IMPERILED
119818	2020-10-10T21:54:47.030Z	Segin	BEAST	1698	serorin	PIERCING	25	0	0	4	33	18	33	53	53			IMPERILED
119819	2020-10-10T11:18:08.321Z	Achird	BEAST	1698	serorin	PIERCING	25	0	0	4	33	0	33	53	53			TURBULENT_AIR, IMPERILED
119820	2020-10-11T02:29:58.762Z	Al Tarf	REPTILIAN	1698	serorin	PIERCING	25	25	0	33	0	8	18	53	53			IMPERILED
119821	2020-10-10T17:01:05.223Z	Asellus Borealis	REPTILIAN	1698	serorin	PIERCING	25	25	0	33	0	8	18	53	53			TURBULENT_AIR, IMPERILED
119822	2020-10-11T02:31:55.001Z	Minkar	REPTILIAN	1698	serorin	PIERCING	25	25	0	68	25	68	53	53	53			
119823	2020-10-10T11:03:51.157Z	Gemma	REPTILIAN	1698	serorin	PIERCING	25	25	0	33	0	33	18	53	53			IMPERILED
119824	2020-11-09T13:35:09.604Z	Nusakan	REPTILIAN	1698	serorin	SLASHING	25	25	0	28	0	28	13	53	53			IMPERILED
119825	2020-10-10T21:58:11.674Z	Capella	REPTILIAN	1698	serorin	SLASHING	25	25	0	33	0	33	18	53	53			IMPERILED
119826	2020-10-12T16:44:17.030Z	Menkalinan	REPTILIAN	1698	serorin	SLASHING	25	25	0	68	25	68	53	53	53			
119828	2020-10-09T22:23:48.458Z	Mesarthim	REPTILIAN	1698	serorin	SLASHING	25	25	0	33	0	8	18	53	53			TURBULENT_AIR, IMPERILED
119829	2020-10-10T22:28:43.776Z	Alderamin	HUMANOID	1698	serorin	PIERCING	0	0	0	18	18	0	18	53	39			TURBULENT_AIR, IMPERILED
119830	2020-10-10T17:33:42.741Z	Alphirk	HUMANOID	1698	serorin	PIERCING	0	0	0	53	53	53	53	53	39			
119831	2020-10-12T01:01:36.590Z	Arrai	HUMANOID	1698	serorin	PIERCING	0	0	0	18	18	18	18	53	39			TURBULENT_AIR, IMPERILED
119832	2020-11-09T13:55:22.325Z	Erakis	HUMANOID	1698	serorin	SLASHING	0	0	0	13	13	13	13	53	39			IMPERILED
119833	2020-10-10T17:02:33.099Z	Praecipua	HUMANOID	1698	serorin	SLASHING	0	0	0	18	18	0	18	53	39			TURBULENT_AIR, IMPERILED
119834	2020-10-10T16:39:28.224Z	Toliman	HUMANOID	1698	serorin	CRUSHING	0	0	0	18	18	0	18	53	39			TURBULENT_AIR, IMPERILED
119835	2020-10-10T14:21:30.879Z	Hadar	HUMANOID	1698	serorin	CRUSHING	0	0	0	18	18	18	18	53	39			IMPERILED
119925	2020-11-02T21:23:17.859Z	Kristin Owen	BEAST	1528	sssss2	PIERCING	25	0	0	0	26	0	26	51	51			TURBULENT_AIR, IMPERILED
120092	2020-10-11T00:41:58.071Z	Fringillidae	AVION	1703	Sushilicious	PIERCING	0	0	25	4	20	33	0	53	53			IMPERILED
120093	2020-10-12T16:49:14.152Z	Emberizidae	AVION	1703	Sushilicious	SLASHING	0	0	25	4	18	9	0	53	53			TURBULENT_AIR, IMPERILED
120188	2020-10-10T11:25:10.374Z	In Memorabilia Of Darksage F2c	CELESTIAL	1801	gc00018	CRUSHING	-25	-25	-25	69	69	69	69	69	28			
120332	2020-11-08T21:49:24.401Z	Jenga201	BEAST	2250	Koaen	SLASHING	25	0	0	10	35	22	35	62	62			IMPERILED
120340	2020-10-13T06:22:45.661Z	Kimberly Gutierrez	BEAST	1528	sssss2	PIERCING	25	0	0	36	66	51	66	52	51			
120393	2020-10-10T12:00:57.711Z	A Baby Giant	GIANT	1809	youhashock	CRUSHING	25	0	-25	34	34	6	6	55	55			IMPERILED
120481	2020-10-09T22:23:29.296Z	Lanius Excubitor	AVION	1703	Sushilicious	PIERCING	0	0	25	4	18	33	0	53	53			TURBULENT_AIR, IMPERILED
120482	2020-10-10T22:21:31.345Z	Picoides Pubescens	AVION	1703	Sushilicious	SLASHING	0	0	25	39	53	68	25	55	53			
120493	2020-10-14T23:14:17.666Z	Mcleizi	DRAGONKIN	1530	風雷詠歎詩	CRUSHING	25	25	0	65	20	40	35	50	50			TURBULENT_AIR
120536	2020-11-08T22:23:03.562Z	Reimu	CELESTIAL	1839	dkdk554	CRUSHING	-25	-25	-25	30	30	30	30	70	28			IMPERILED
120789	2020-11-03T21:26:22.471Z	Aprite	SPRITE	1500	unikwind	SLASHING	-25	0	25	29	29	29	29	68	25			IMPERILED
120944	2020-10-23T16:46:37.118Z	Vault 21	GIANT	1590	ariosty	CRUSHING	25	0	-25	27	27	0	0	52	32			TURBULENT_AIR, IMPERILED
121037	2020-10-11T16:04:10.540Z	Jorgen Von Strangle	SPRITE	1703	Sushilicious	PIERCING	-25	0	25	68	69	68	68	68	25			
121038	2020-10-12T04:31:05.702Z	Perie The Fairie	SPRITE	1703	Sushilicious	SLASHING	-25	0	25	33	33	34	33	68	25			IMPERILED
121169	2020-10-19T13:37:52.617Z	In Memorabilia Of Darksage F2d	CELESTIAL	1603	gc00018	SLASHING	-25	-25	-25	32	32	7	32	67	3			TURBULENT_AIR, IMPERILED
121401	2020-10-10T13:39:29.023Z	Marigold	SPRITE	1703	Sushilicious	PIERCING	-25	0	25	33	33	33	34	68	25			IMPERILED
121402	2020-10-10T21:43:13.010Z	Fayette	SPRITE	1703	Sushilicious	SLASHING	-25	0	25	33	33	33	33	69	25			IMPERILED
121988	2020-10-30T03:59:43.049Z	Skystar	AVION	1500	unikwind	SLASHING	0	0	25	0	12	28	0	53	53			IMPERILED
121991	2020-10-17T03:25:25.594Z	Diat	DAIMON	1504	unikwind	PIERCING	-25	-25	-25	31	31	30	30	20	45			IMPERILED
122131	2020-11-09T04:44:33.766Z	In Memorabilia Of Darksage F2e	CELESTIAL	1804	gc00018	SLASHING	-25	-25	-25	30	30	30	31	70	28			IMPERILED
122611	2020-10-22T05:52:03.757Z	One Penis Man	GIANT	1560	lestion	CRUSHING	25	0	-25	26	26	0	0	51	31			IMPERILED
122612	2020-10-22T05:50:44.452Z	Fellator Of Snowflake	GIANT	1560	lestion	CRUSHING	25	0	-25	26	26	0	0	51	31			TURBULENT_AIR, IMPERILED
122613	2020-11-08T22:05:49.921Z	Hardcore Levelling Warrior	GIANT	2250	lestion	CRUSHING	25	0	-25	35	35	0	10	62	62			TURBULENT_AIR, IMPERILED
122614	2020-10-20T03:45:46.693Z	Homo Erectus	GIANT	1560	lestion	CRUSHING	25	0	-25	26	26	0	0	51	31			TURBULENT_AIR, IMPERILED
122615	2020-10-12T15:34:30.850Z	Lucky Shart	GIANT	1560	lestion	CRUSHING	25	0	-25	66	66	11	36	51	51			TURBULENT_AIR
122775	2020-10-10T13:58:06.544Z	Dr Zeuss	ELEMENTAL	1812	jantch	ELEC	-25	0	-25	35	35	35	35	70	70			IMPERILED
123147	2020-11-09T05:24:09.820Z	In Memorabilia Of Darksage F2f	CELESTIAL	1806	gc00018	SLASHING	-25	-25	-25	30	30	29	29	69	27			IMPERILED
123608	2020-11-09T13:35:09.201Z	In Memorabilia Of Darksage F2g	CELESTIAL	1804	gc00018	SLASHING	-25	-25	-25	30	30	5	30	70	30			TURBULENT_AIR, IMPERILED
123674	2020-10-10T11:44:08.075Z	Bazinga	SPRITE	1749	fihero	PIERCING	-25	0	25	29	29	4	29	64	18			TURBULENT_AIR, IMPERILED
124000	2020-11-04T16:02:41.830Z	Macallan	CELESTIAL	1524	marutora	SLASHING	-25	-25	-25	22	22	21	21	61	14			TURBULENT_AIR, IMPERILED
124031	2020-11-09T04:44:10.468Z	In Memorabilia Of Darksage F2h	CELESTIAL	1804	gc00018	SLASHING	-25	-25	-25	31	30	30	30	70	28			IMPERILED
124343	2020-10-31T02:57:14.544Z	Conflict	CELESTIAL	1560	chronokorea	SLASHING	-25	-25	-25	26	26	26	26	66	21			IMPERILED
124722	2020-11-09T03:55:44.994Z	In Memorabilia Of Darksage F2i	CELESTIAL	1804	gc00018	SLASHING	-25	-25	-25	30	30	30	30	70	30			IMPERILED
124977	2020-10-10T14:39:59.707Z	In Memorabilia Of Darksage F2j	CELESTIAL	1806	gc00018	SLASHING	-25	-25	-25	69	70	44	69	70	27			TURBULENT_AIR
125424	2020-11-09T14:08:57.520Z	In Memorabilia Of Darksage F2k	CELESTIAL	1826	gc00018	CRUSHING	-25	-25	-25	30	30	30	30	70	28			IMPERILED
125855	2020-10-29T22:21:53.391Z	In Memory Of Dark Mages F2l	CELESTIAL	1603	gc00018	CRUSHING	-25	-25	-25	27	27	2	27	67	3			TURBULENT_AIR, IMPERILED
126323	2020-10-10T13:46:52.563Z	In Memorabilia Of Darksage Ff5	DRAGONKIN	1804	gc00018	PIERCING	25	25	0	35	0	35	9	56	56			IMPERILED
126501	2020-11-08T21:48:37.759Z	Halfdragon Priscilla	DRAGONKIN	2250	Void Domain	PIERCING	25	25	0	35	0	35	10	62	62			IMPERILED
126698	2020-10-10T11:59:01.782Z	In Memorabilia Of Darksage Df3	UNDEAD	1802	gc00018	SLASHING	25	0	25	28	69	45	69	28	70			TURBULENT_AIR
127057	2020-11-09T05:11:50.590Z	In Memorabilia Of Darksage Ff6	DRAGONKIN	1804	gc00018	PIERCING	25	25	0	30	0	30	2	56	56			IMPERILED
127226	2020-10-23T06:39:18.072Z	Alma Peterson	AVION	1528	sssss2	PIERCING	0	0	25	0	11	1	0	51	31			TURBULENT_AIR, IMPERILED
127330	2020-10-12T16:11:36.044Z	In Memorabilia Of Darksage Df4	UNDEAD	1603	gc00018	SLASHING	25	0	25	0	32	7	32	23	67			TURBULENT_AIR, IMPERILED
127515	2020-10-13T18:26:20.739Z	Ehome Burning	REPTILIAN	1590	風雷詠歎詩	PIERCING	25	25	0	32	0	32	17	52	52			IMPERILED
127574	2020-10-12T15:11:57.476Z	Jerry Cook	AVION	1528	sssss2	PIERCING	0	0	25	1	16	32	0	51	51			IMPERILED
127776	2020-10-15T16:16:27.459Z	In Memorabilia Of Darksage Ff7	DRAGONKIN	1603	gc00018	PIERCING	25	25	0	32	0	32	3	52	52			IMPERILED
127834	2020-10-23T23:24:04.928Z	Patrick Hall	AVION	1528	sssss2	PIERCING	0	0	25	0	11	26	0	52	31			TURBULENT_AIR, IMPERILED
128372	2020-10-27T22:36:37.431Z	Shaun Higgins	HUMANOID	1528	sssss2	PIERCING	0	0	0	11	11	0	11	51	18			TURBULENT_AIR, IMPERILED
128377	2020-10-18T18:37:32.454Z	Lorene Moody	HUMANOID	1528	sssss2	PIERCING	0	0	0	17	16	16	16	51	16			IMPERILED
128378	2020-11-02T21:42:56.051Z	Bryan Stone	HUMANOID	1528	sssss2	PIERCING	0	0	0	11	12	11	11	51	36			IMPERILED
128379	2020-10-27T22:17:25.533Z	Mercedes Hart	HUMANOID	1528	sssss2	PIERCING	0	0	0	11	11	12	11	51	16			IMPERILED
128509	2020-10-18T16:41:07.706Z	Dustin Neal	HUMANOID	1528	sssss2	PIERCING	0	0	0	16	16	0	17	51	16			TURBULENT_AIR, IMPERILED
128615	2020-10-20T22:58:15.221Z	Jim Hunter	HUMANOID	1528	sssss2	PIERCING	0	0	0	11	11	11	11	52	16			IMPERILED
128616	2020-10-12T00:51:52.522Z	In Memorabilia Of Darksage Df5	UNDEAD	1603	gc00018	SLASHING	25	0	25	23	67	67	67	23	67			
128617	2020-10-10T22:30:12.055Z	In Memorabilia Of Darksage Df6	UNDEAD	1603	gc00018	SLASHING	25	0	25	0	32	32	32	23	67			IMPERILED
128843	2020-10-12T04:49:40.468Z	In Memorabilia Of Darksage Ff8	DRAGONKIN	1603	gc00018	PIERCING	25	25	0	32	0	7	3	52	52			TURBULENT_AIR, IMPERILED
128921	2020-11-08T21:50:37.533Z	The Failure Being	ARTHROPOD	2250	SakiRaFubuKi	PIERCING	-25	25	0	35	10	35	35	62	62			IMPERILED
129108	2020-11-09T03:58:28.252Z	King Saralegui	CELESTIAL	2220	Honeycat	SLASHING	-25	-25	-25	34	34	9	34	74	35			TURBULENT_AIR, IMPERILED
129350	2020-10-18T03:33:38.553Z	In Memory Of Dark Mages Neo1	CELESTIAL	1603	gc00018	SLASHING	-25	-25	-25	32	32	32	32	67	3			IMPERILED
129666	2020-10-16T08:58:42.240Z	In Memory Of Dark Mages Dxt	CELESTIAL	1601	gc00018	CRUSHING	-25	-25	-25	31	32	7	32	66	1			IMPERILED
129724	2020-10-18T03:08:02.041Z	Panthera	CELESTIAL	1603	MidNightPass	CRUSHING	-25	-25	-25	32	32	32	32	67	3			IMPERILED
129725	2020-10-12T16:13:40.362Z	Starlight	CELESTIAL	1603	MidNightPass	CRUSHING	-25	-25	-25	67	67	42	67	67	23			TURBULENT_AIR
129726	2020-10-15T16:24:00.069Z	Robotics	DAIMON	1603	MidNightPass	PIERCING	-25	-25	-25	32	32	32	32	23	67			IMPERILED
129727	2020-10-14T13:38:16.912Z	Kadar	DAIMON	1603	MidNightPass	PIERCING	-25	-25	-25	32	32	32	32	23	67			IMPERILED
129728	2020-10-12T15:22:27.413Z	Peak	DAIMON	1603	MidNightPass	PIERCING	-25	-25	-25	32	32	32	32	23	67			IMPERILED
129729	2020-10-11T16:18:30.957Z	Aquatica	DAIMON	1603	MidNightPass	PIERCING	-25	-25	-25	67	67	67	67	23	67			
129730	2020-10-14T23:14:16.458Z	Chameleon	DAIMON	1603	MidNightPass	PIERCING	-25	-25	-25	67	67	67	67	23	67			TURBULENT_AIR
130251	2020-10-15T16:15:55.234Z	Robusto	DAIMON	1603	MidNightPass	PIERCING	-25	-25	-25	67	67	67	67	23	67			
130253	2020-10-16T23:05:47.025Z	In Memory Of Dark Mages Bdr	UNDEAD	1603	gc00018	SLASHING	25	0	25	0	32	32	32	23	47			IMPERILED
130373	2020-10-15T16:07:28.607Z	Elmer Ferguson	HUMANOID	1528	sssss2	PIERCING	0	0	0	16	16	16	16	51	38			IMPERILED
130374	2020-10-16T01:41:54.230Z	Janis Warner	HUMANOID	1528	sssss2	PIERCING	0	0	0	17	16	0	16	51	36			TURBULENT_AIR, IMPERILED
130375	2020-10-21T13:29:07.866Z	Guadalupe Cooper	HUMANOID	1528	sssss2	SLASHING	0	0	0	11	12	11	11	51	16			IMPERILED
130376	2020-11-02T21:59:13.795Z	Cynthia Douglas	HUMANOID	1528	sssss2	SLASHING	0	0	0	11	11	12	11	51	36			IMPERILED
130377	2020-10-19T00:22:32.324Z	Julio Swanson	HUMANOID	1528	sssss2	CRUSHING	0	0	0	16	16	0	17	51	16			TURBULENT_AIR, IMPERILED
130378	2020-10-10T22:28:59.333Z	Ernesto Joseph	HUMANOID	1528	sssss2	CRUSHING	0	0	0	16	16	16	16	52	36			IMPERILED
130381	2020-10-26T14:29:20.572Z	Geraldine Kelley	BEAST	1528	sssss2	PIERCING	25	0	0	0	27	11	26	51	31			IMPERILED
130444	2020-10-10T14:19:39.321Z	Royal Zen	DAIMON	1603	MidNightPass	PIERCING	-25	-25	-25	32	32	32	32	23	67			IMPERILED
130556	2020-10-11T14:23:57.591Z	Liars	DAIMON	1603	MidNightPass	PIERCING	-25	-25	-25	32	32	7	32	23	67			TURBULENT_AIR, IMPERILED
130596	2020-10-18T03:18:26.047Z	Pat Roberson	ELEMENTAL	1528	sssss2	ELEC	-25	0	-25	31	31	31	31	67	46			IMPERILED
130783	2020-11-06T13:53:53.878Z	Marjorie Summers	MECHANOID	1528	sssss2	PIERCING	0	25	25	27	26	0	26	66	51			TURBULENT_AIR, IMPERILED
130792	2020-11-09T04:18:24.191Z	Venomsnake	HUMANOID	2250	Void Domain	PIERCING	0	0	0	22	22	22	22	62	50			IMPERILED
130795	2020-10-19T00:33:50.557Z	Yennefer	BEAST	1535	Astor12	SLASHING	25	0	0	0	31	0	30	50	30			TURBULENT_AIR, IMPERILED
130898	2020-10-18T16:36:58.523Z	Lisa Love	REPTILIAN	1528	sssss2	PIERCING	25	25	0	31	0	6	16	51	31			IMPERILED
131077	2020-10-11T03:49:14.512Z	In Memory Of Dark Mages Tr0	REPTILIAN	1603	gc00018	PIERCING	25	25	0	32	0	7	17	52	52			TURBULENT_AIR, IMPERILED
131078	2020-10-12T04:17:40.336Z	In Memory Of Dark Mages Tb0	BEAST	1598	gc00018	PIERCING	25	0	0	3	32	17	32	52	51			IMPERILED
131204	2020-10-18T03:17:43.202Z	Johnathan Nelson	ARTHROPOD	1528	sssss2	CRUSHING	-25	25	0	31	1	31	31	52	31			IMPERILED
131336	2020-10-16T00:08:46.001Z	Natyra The Protector	DAIMON	1530	Mantra64	PIERCING	-25	-25	-25	65	65	65	65	20	65			
131345	2020-10-16T08:52:49.498Z	I Hate In Memory Of Monsters	DRAGONKIN	1490	safmy	PIERCING	25	25	0	65	20	65	36	50	51			
131441	2020-11-05T21:01:12.327Z	Antoinette Barton	BEAST	1528	sssss2	PIERCING	25	0	0	0	26	11	26	51	51			IMPERILED
131618	2020-10-18T15:53:54.025Z	Thieves	UNDEAD	1603	MidNightPass	SLASHING	25	0	25	0	32	7	32	23	47			TURBULENT_AIR, IMPERILED
131619	2020-10-10T11:48:40.976Z	Revelation	UNDEAD	1603	MidNightPass	SLASHING	25	0	25	0	32	32	32	23	67			IMPERILED
131620	2020-10-13T12:46:51.506Z	Aurora	UNDEAD	1603	MidNightPass	SLASHING	25	0	25	23	67	67	67	23	67			
131621	2020-10-14T16:54:32.571Z	Montague	UNDEAD	1603	MidNightPass	SLASHING	25	0	25	0	32	32	32	23	67			IMPERILED
131622	2020-10-17T19:55:18.640Z	Ravn	REPTILIAN	1603	MidNightPass	PIERCING	25	25	0	32	0	32	17	52	32			IMPERILED
131623	2020-10-13T13:10:01.069Z	Frost	REPTILIAN	1603	MidNightPass	PIERCING	25	25	0	67	23	67	52	52	52			
131643	2020-10-13T23:21:20.947Z	In Memory Of Dark Mages St3	UNDEAD	1603	gc00018	SLASHING	25	0	25	0	32	7	32	23	67			TURBULENT_AIR, IMPERILED
131799	2020-10-15T16:54:56.782Z	Carl Garrett	ELEMENTAL	1528	sssss2	WIND	-25	0	-25	31	31	31	32	66	66			IMPERILED
131893	2020-11-09T14:08:13.644Z	10boros Bazaar Adventure	DAIMON	1728	lestion	PIERCING	-25	-25	-25	29	29	29	29	27	69			IMPERILED
131907	2020-10-13T20:00:13.057Z	Alexstrasza	DRAGONKIN	1560	Goddeѕѕ	PIERCING	25	25	0	31	0	6	1	51	51			IMPERILED
131958	2020-10-15T16:24:31.016Z	Goddess	CELESTIAL	1560	Goddeѕѕ	CRUSHING	-25	-25	-25	31	31	31	31	66	21			IMPERILED
132050	2020-10-23T06:30:01.312Z	Seaport Hime	MECHANOID	1560	Eternal Light	PIERCING	0	25	25	26	26	0	26	66	31			TURBULENT_AIR, IMPERILED
132216	2020-10-27T22:17:25.938Z	Yasaka	BEAST	1506	Eternal Light	PIERCING	25	0	0	0	24	8	24	48	28			IMPERILED
132269	2020-10-24T17:06:24.780Z	Jessie Moran	MECHANOID	1528	sssss2	PIERCING	0	25	25	26	26	0	26	66	32			TURBULENT_AIR, IMPERILED
132270	2020-10-23T17:30:59.365Z	Shinobu Oshino	DAIMON	1506	Eternal Light	PIERCING	-25	-25	-25	24	24	0	24	18	44			TURBULENT_AIR, IMPERILED
132452	2020-11-05T04:12:55.759Z	Riesz	CELESTIAL	1506	Eternal Light	CRUSHING	-25	-25	-25	24	24	24	24	64	18			IMPERILED
132494	2020-10-09T21:51:33.403Z	Jamie Goodman	REPTILIAN	1528	sssss2	PIERCING	25	25	0	32	0	31	16	51	51			IMPERILED
132594	2020-10-20T03:40:36.583Z	Maou	DAIMON	1506	Goddeѕѕ	PIERCING	-25	-25	-25	24	24	0	24	18	44			TURBULENT_AIR, IMPERILED
132623	2020-11-02T03:33:40.854Z	Alyssa Cobb	SPRITE	1528	sssss2	PIERCING	-25	0	25	26	27	26	26	66	21			IMPERILED
132693	2020-10-15T16:17:11.819Z	This Penguin Just Got Ntred	BEAST	1616	.@_@.@_@.	PIERCING	25	0	0	3	32	16	32	52	52			IMPERILED
132803	2020-10-16T08:55:03.279Z	High Elf Queen	CELESTIAL	1506	Goddeѕѕ	CRUSHING	-25	-25	-25	29	29	29	29	64	0			IMPERILED
132809	2020-11-04T02:57:03.834Z	Elphelt Valentine	CELESTIAL	1506	Eternal Light	CRUSHING	-25	-25	-25	24	24	24	24	64	18			IMPERILED
132989	2020-10-18T02:38:58.927Z	Vhs	REPTILIAN	1603	MidNightPass	PIERCING	25	25	0	32	0	32	17	52	32			IMPERILED
132990	2020-10-11T03:15:56.915Z	Grotesk Macabre	REPTILIAN	1603	MidNightPass	PIERCING	25	25	0	68	23	67	52	52	51			
132992	2020-10-13T20:11:34.288Z	Inception	MECHANOID	1603	MidNightPass	PIERCING	0	25	25	32	32	0	32	67	52			IMPERILED
132994	2020-10-14T18:04:39.262Z	Mantecore	MECHANOID	1603	MidNightPass	PIERCING	0	25	25	32	32	0	32	67	52			IMPERILED
133323	2020-10-18T16:06:55.074Z	Felicia	BEAST	1506	Goddeѕѕ	PIERCING	25	0	0	0	29	13	29	48	28			IMPERILED
